id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{D9D9-V3BN00FE-7714QADM},01/04/2010 09:11:56,PHH1524,PC-9583,C:\48L3K75\ZRYXTIMR.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Because of the distinctive green ink on their reverse, and because state-chartered bank and Confederate notes of the day typically had blank reverse, the Demand Notes were nicknamed ""greenbacks"", a name later inherited by Legal Tender and Federal Reserve Notes. Of this sum, up to $50,000,000 was authorized as non-interest bearing Treasury Notes, payable upon demand, in denominations less than fifty dollars and not less than ten dollars. Under this act, Demand Notes did not need to carry the Seal of the U.S. Treasury. The Christie's exhibition succeeded in publicising Boulton and his products, which were highly praised, but the sales were not financially successful with many works left unsold or sold below cost. In 1769 Watt patented an engine with the innovation of a separate condenser, making it far more efficient than earlier engines."
{P6L3-J1NN46FW-9594CDJV},01/04/2010 09:12:01,XTB2372,PC-9480,R:\SE0PQND8.pdf,File Copy,True,False,"25-50-44-46-2D Literature flourished during this time, which led to the distinctive Kannada literary metres and the construction of temples and sculptures adhering to the Vesara style of architecture. 83% of the population are Hindu, 11% are Muslim, 4% are Christian, 0.8% are Jains, 0.7% are Buddhist, and with the remainder belonging to other religions. Karnataka has contributed significantly to both forms of Indian classical music, the Carnatic (Karnataka Music) and Hindustani traditions. Initially Gangapadi, Nolambapadi and Tadigaipadi, all parts of modern Mysore, were conquered and annexed under Raja Raja Chola I. Rajendra Chola I ""marched up to Donur, he also captured Banvasi, a good part of the Raichur doab and sacked Manyakheta"" itself, which was the Western Chalukyan capital. Significantly, about 60% of the state is composed of the Archean complex which consist of gneisses, granites and charnockite rocks."
{N0S7-U9PE61YO-2327MBQW},01/04/2010 09:12:02,AJG0240,PC-8267,R:\AJG0240\H04518K7.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 An expert skier, Nansen was making plans to lead the first crossing of the Greenland icecap, an objective delayed by the demands of his academic studies, but triumphantly achieved in 1888-89. Theodore Jacobsen, who had experience in the Arctic as skipper of a sloop, signed on as Fram's mate, and young naval lieutenant Sigurd Scott Hansen took charge of meteorological and magnetic observations. In 1982 a researcher with the Tasmania Parks and Wildlife Service, Hans Naarding, observed what he believed to be a thylacine for three minutes during the night at a site near Arthur River in northwestern Tasmania. In 1997, it was reported that locals and missionaries near Mount Carstensz in Western New Guinea had sighted thylacines."
{H5J6-E2EW63OH-3894UWEX},01/04/2010 09:12:04,PHH1524,PC-9583,R:\61S4tJ4\TEMU4QSG.pdf,File Write,True,False,"25-50-44-46-2D They include: medical conditions (immunological susceptibility of the population), demographic conditions (travel and large population displacements), socioeconomic conditions (overcrowding and poor living conditions), climatic conditions (drought and dust storms), and concurrent infections (acute respiratory infections). Rarely, migraine may cause meningitis, but this diagnosis is usually only made when other causes have been eliminated. In Brazil, the rate of bacterial meningitis is higher, at 45.8 per 100,000 annually. The Allies deployed most of their troops into four columns that would attack the French right. Napoleon was hoping that the Allied forces would attack, and to encourage them on this mission he deliberately weakened his right flank."
{L5P4-W4KB19BD-5806MHET},01/04/2010 09:12:07,JOA0305,PC-6330,R:\13DLbX0\D8SE3CET.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 In an 1882 assessment of the piece for amateur theatre societies, M. E. James noted that ""The singing is a great addition. The chaos is overwhelming: ""In short, the Old Lady, who was much more than a match for each of them taken singly, was overpowered by numbers"". The story and play Creatures of Impulse date from the middle of this period, when Gilbert was trying different styles and working towards the mature style of his later work, including the famous series of Gilbert and Sullivan operas. When this happens, CSF findings may resemble those of viral meningitis, but antibiotic treatment may need to be continued until there is definitive positive evidence of a viral cause (e.g. a positive enterovirus PCR). The inflammation may be caused by infection with viruses, bacteria, or other microorganisms, and less commonly by certain drugs."
{C7R4-M9OE38XW-9819NPKK},01/04/2010 09:12:15,LRS2996,PC-4651,R:\LRS2996\TIB9FJT5.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 After the sun disappeared on 25 October the ship was lit by electric lamps from a wind-powered generator. Although there was no immediate danger to Fram, Sverdrup oversaw the repair and overhaul of sledges, and the organisation of provisions should it after all be necessary to abandon ship and march to land. The Take Ichi convoy sailed from Shanghai bound for Manila on 17 April, and initially comprised 15 transports and the 6th Escort Convoy Command. He was forced to submerge, however, when another aircraft attacked the submarine."
{S6P1-R4RH37SE-6717NIIH},01/04/2010 09:12:26,JOA0305,PC-6330,R:\CS4F5B13.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 The purpose of the hood was to prevent the prisoner seeing the hangman pull the lever that released the trapdoor - and thus attempting to jump at the critical moment - and to hide from spectators any agony on the dying prisoner's face. Calcraft also officiated at the last public execution of a woman in England, Frances Kidder, who was hanged on 2 April 1868. Father Gadd refused to allow Calcraft to dispatch O'Brien in the same way, and so ""for three-quarters of an hour the good priest [Father Gadd] knelt, holding the dying man's hands within his own, reciting the prayers for the dying."
{V5L4-O8ZC84TE-6916ZXEF},01/04/2010 09:12:30,KEM1208,PC-4614,R:\S0N44GWF.jpg,File Open,False,True,FF-D8 
{U9B6-P1JF38LP-4709YMZO},01/04/2010 09:12:41,KEM1208,PC-4614,R:\KEM1208\VBU93VUT.jpg,File Open,False,True,FF-D8 
{O8B6-Y2BT77XD-2002EQUK},01/04/2010 09:12:43,HCS2401,PC-3353,R:\55dW8Z2\LMBMF4CQ.zip,File Copy,True,False,"50-4B-03-04-14 No monuments were erected during this hiatus, which lasted from 495 to 653. Quirigua's rapid expansion in the 8th century was tied to king K'ak' Tiliw Chan Yopaat's military victory over Copan in 738. ""Jade Sky"" did build two of the largest structures in the acropolis, however."
{P6A4-Z1NI00OO-1566IONO},01/04/2010 09:12:49,LRS2996,PC-4651,R:\LRS2996\TIB9FJT5.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 After the sun disappeared on 25 October the ship was lit by electric lamps from a wind-powered generator. Although there was no immediate danger to Fram, Sverdrup oversaw the repair and overhaul of sledges, and the organisation of provisions should it after all be necessary to abandon ship and march to land. The Take Ichi convoy sailed from Shanghai bound for Manila on 17 April, and initially comprised 15 transports and the 6th Escort Convoy Command. He was forced to submerge, however, when another aircraft attacked the submarine."
{N3W0-M9TN47FN-1227MHLG},01/04/2010 09:13:01,AJG0240,PC-8267,R:\AJG0240\H04518K7.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 An expert skier, Nansen was making plans to lead the first crossing of the Greenland icecap, an objective delayed by the demands of his academic studies, but triumphantly achieved in 1888-89. Theodore Jacobsen, who had experience in the Arctic as skipper of a sloop, signed on as Fram's mate, and young naval lieutenant Sigurd Scott Hansen took charge of meteorological and magnetic observations. In 1982 a researcher with the Tasmania Parks and Wildlife Service, Hans Naarding, observed what he believed to be a thylacine for three minutes during the night at a site near Arthur River in northwestern Tasmania. In 1997, it was reported that locals and missionaries near Mount Carstensz in Western New Guinea had sighted thylacines."
{E0B9-G8NM78FX-4487QOXS},01/04/2010 09:13:09,HDN1139,PC-9543,R:\2GXLCXSC.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Stephen's representatives argued that the bishops had given up their castles and money voluntarily to avoid secular charges. According to the historian Marjorie Chibnall, Nigel's family may have been caught up in a dispute between Henry of Blois and the Beaumonts. After the death of his uncle, Nigel, then in East Anglia, revolted."
{P8S4-O6LV73TR-8118IBAE},01/04/2010 09:13:20,LRS2996,PC-4651,R:\LRS2996\1RPLNO5V.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 He totalled 127 runs at 31.75 for the series. Gilchrist, with a batting average of 28.71 and a strike rate of nearly 90.00, and seven fielding dismissals in a seven-match series which ended 3-3 with one tie. However, he maintained high standards in ODIs during this period, including 111 against India in Bangalore, 172 against Zimbabwe, just one run short of Mark Waugh's Australian record, and two further half-centuries in the VB Series in Australia. He argued that such a late departure with a company consisting of the elderly, women and young children would lead to suffering, sickness and even death. Many survivors of the tragedy refused to blame anyone."
{D1P3-W5CM05GM-1996WTQH},01/04/2010 09:13:22,SDH2394,PC-5849,R:\SDH2394\7F10DF7Q.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Accumulating enough JP results in a job level up; new jobs are unlocked by attaining a certain level in the current job class (for instance, to become a Priest or Wizard, the unit must first attain Job Level 2 as a Chemist), which also allows the character to gain more JP in that class in battles. Passing over one of these spots may result in a random encounter. The gameplay of Final Fantasy Tactics differs in several key areas from other titles in the Final Fantasy series."
{T8T1-C8PI73FY-3095KXWU},01/04/2010 09:13:31,BSM2844,PC-2848,R:\BSM2844\04A6V23F.pdf,File Open,False,True,"25-50-44-46-2D A month later, Wolf falls through the ice of the semi-frozen lake, and Lad nearly drowns while saving him. A few days later during a livestock show, Lad attacks Glure's new groom, recognizing him as the trespasser he chased away earlier. Four magazines requested similar stories, and Terhune complied, finding them easy to write and sell. The dogs of the Place are trained and commanded to control any violent outbursts against the Place's occupants or guests, yet Lad's engaging acceptable targets is written to ""glamorize"" the use of violence."
{Q5Y3-C2MO50OQ-9478JCEP},01/04/2010 09:13:39,IFC0958,PC-2277,R:\IFC0958\OIQJUN3W.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Interested in the development of local art, he contributed a brochure on drawing and architecture in 1837, and, during the same year, opened the first permanent exhibit in Wallachia (featuring copies of Western paintings, portraits, and gypsum casts of various known sculptures). Heliade was aware of the often negative response to his work: in a poem dedicated to the memory of Friedrich Schiller, he expanded on the contrast between creation and social setting (in reference to mankind, it stressed Te iarta sa faci raul, iar binele nici mort - ""They forgive the evil committed against them, but never the good""). His first job was as a researcher in aerospace dynamics at Lewis Research Center, where he worked with a team studying the thermodynamics of vehicles during high-speed reentry. Lunney was soon transferred to Langley Research Center in Hampton, Virginia, where in September 1959 he became a member of the Space Task Group, which was the body given responsibility for the creation of NASA's manned space program."
